Name,Study,Query_Num,Is_CS,Phase,Mode,Dataset,Question,Transcript_X,Transcript_Y,SQL_Translation,Context,Answer,Flight_Score,Credit_Score
P12,MS2,10,Y,Q2,Spoken,Flight,What was the least common origin airport?,what's the least common origin Airport,was the least common origin airport,SELECT Origin_Airport FROM Flight GROUP BY Origin_Airport ORDER BY COUNT(*) ASC LIMIT 1,0,The least common origin airport was Zipcode 11503.,8,8
P12,MS2,13,Y,Q2,Spoken,Flight,What was the most common day of the week?,what was the most common day of the week,what was the most common day of the week,SELECT Day_Of_Week FROM Flight GROUP BY Day_Of_Week ORDER BY COUNT(*) DESC LIMIT 1,0,The day of the week with the most delays was Wednesday.,8,8
P12,MS2,14,Y,Q2,Spoken,Flight,How many were on Wednesday?,or anywhere on Wednesday,many were on Wednesday,SELECT COUNT(*) FROM Flight WHERE Day_Of_Week = 4,0,There are 817618 delays on Wednesday.,8,8
P12,MS2,17,Y,Q2,Spoken,Flight,What was the most common origin airport and destination airport combination?,what was the most common origin airport and destination airport combination,what was the most common origin airport and destination airport company each year,"SELECT Origin_Airport, Destination_Airport FROM Flight GROUP BY Origin_Airport, Destination_Airport ORDER BY COUNT(*) DESC LIMIT 1",0,The origin airport and destination airport combination with the most delays was LAX and ATL.,8,8
P13,MS2,1,N,E1,Spoken,Flight,How many flights were delayed?,how many flights are delayed,how many flights were delayed,SELECT COUNT(*) FROM Flight,0,There were 4600819 delayed flights.,6.5,5.5
P13,MS2,11,N,E1,Spoken,Flight,What's the most common departure time?,what's the most common departure time,what's the most common departure time,SELECT Departure_time FROM Flight GROUP BY Departure_time ORDER BY COUNT(*) DESC LIMIT 1,0,The most common departure time is 6:00:00.,6.5,5.5
P13,MS2,6,N,E1,Spoken,Flight,What's the most common airline?,what's the most common Airline~ the airline was the most delays at Southwest Airline,what's the most common airline,SELECT Airline FROM Flight GROUP BY Airline ORDER BY COUNT(*) DESC LIMIT 1,0,The airline with the most delays is Southwest Airlines.,6.5,5.5
P13,MS2,5,N,E1,Spoken,Flight,What percentage of flights were canceled?,what percentage of flights were cancelled,what percentage of flights were canceled,"SELECT c.count * 100.0 / t.count FROM (SELECT COUNT(*) AS count FROM Flight WHERE Cancelled = 1) AS c, (SELECT COUNT(*) AS count FROM Flight) AS t",0,There were 87~600 canceled flights.,6.5,5.5
P13,MS2,9,N,E1,Spoken,Flight,What's the average distance?,what's the average distance,what's the average distance,SELECT AVG(Distance) FROM Flight,0,The average flight distance is 805.67 miles.,6.5,5.5
P13,MS2,7,N,E1,Spoken,Flight,What's the least common airline?,what's the least common Airline,it's the least common airline,SELECT Airline FROM Flight GROUP BY Airline ORDER BY COUNT(*) ASC LIMIT 1,0,The airline with the least delays is Alaskan Airlines.,6.5,5.5
P13,MS2,12,N,E1,Spoken,Flight,What's the most common scheduled departure time?,what's the most common scheduled departure,what's the most common scheduled departure,SELECT Scheduled_Departure FROM Flight GROUP BY Scheduled_Departure ORDER BY COUNT(*) DESC LIMIT 1,0,The most common scheduled departure time is 08:00:00.,6.5,5.5
P13,MS2,10,N,E1,Spoken,Flight,What's the most common day of the week?,what's the most common day of the week,what's the most common data we,SELECT Day_Of_Week FROM Flight GROUP BY Day_Of_Week ORDER BY COUNT(*) DESC LIMIT 1,0,The day of the week with the most delays is Thursday.,6.5,5.5
P13,MS2,4,N,E1,Spoken,Flight,What's the average scheduled departure?,what's the average schedule departure,since the average scheduled departure,SELECT AVG(Scheduled_Departure) FROM Flight ,0,Unknown identifier: “average” for text column,6.5,5.5
P13,MS2,8,N,E1,Spoken,Flight,What's the most common distance?,what's the most common distance,what's the most common distance,SELECT Distance FROM Flight GROUP BY Distance ORDER BY COUNT(*) DESC LIMIT 1,0,The most common flight distance is 415 miles from SEA to LAX.,6.5,5.5
P13,MS2,2,N,E1,Spoken,Flight,What was the most common airport of origin?,what was the most common airport of origin,what was the most common airport origin,SELECT Origin_Airport FROM Flight GROUP BY Origin_Airport ORDER BY COUNT(*) DESC LIMIT 1,0,The origin airport with the most delays was EWR.,6.5,5.5
P13,MS2,3,N,E1,Spoken,Flight,What was the most common scheduled departure?,what was the most common schedule departure,what was the most common scheduled departure,SELECT Scheduled_Departure FROM Flight GROUP BY Scheduled_Departure ORDER BY COUNT(*) DESC LIMIT 1,0,The most common scheduled departure was 20:30:00.,6.5,5.5
P13,MS2,3,N,E2,Written,Credit,Row 2.,rotu,road to,NP,0,Unknown identifier: “row 2”,6.5,5.5
P13,MS2,13,N,E2,Written,Credit,What's the most common income category for customers of Blue cards?,what's the most common income category~ your customer is a blue car,what's the most common income category,SELECT Income_category FROM Credit WHERE Card_category = 'Blue' GROUP BY Income_category ORDER BY COUNT(*) DESC LIMIT 1,0,The most common income category where card category is Blue is < $40K.,6.5,5.5
P13,MS2,7,N,E2,Written,Credit,Can you list all of the attrition flags?,can you list all of the attrition flag,can you list all the attrition flex,SELECT DISTINCT Attrition_Flag FROM Credit,0,There are 2 attrition flags: Existing customer and Attrited customer.,6.5,5.5
P13,MS2,12,N,E2,Written,Credit,What's the average transaction amount for customers of Blue cards?,what's the average transaction amount for customers of blue card,what's the average transaction amount,SELECT AVG(Total_Trans_Amt) FROM Credit WHERE Card_Category = 'Blue',0,The average transaction amount for customers with Blue cards is 18.96 dollars.,6.5,5.5
P13,MS2,17,N,E2,Written,Credit,What's the most common card category for attrited customers?,what's the most common card category for a treated customers,what's the most common card category for a treated customers,SELECT Card_Category FROM Credit WHERE Attrition_Flag = 'Attrited Customer' GROUP BY Card_Category ORDER BY COUNT(*) DESC LIMIT 1,0,The most common card category for Attrited customers is Blue.,6.5,5.5
P13,MS2,8,N,E2,Written,Credit,Can you list all of the card categories?,can you list all the card categories,can you list all the card categories,SELECT DISTINCT Card_Category FROM Credit ,0,There are 4 card categories: Blue~ Silver~ Gold~ and Platinum.,6.5,5.5
P13,MS2,18,N,E2,Written,Credit,What's the least common card category for attrited customers?,what's the least common categories for traded,it's the least common category we're treated custom,SELECT Card_Category FROM Credit WHERE Attrition_Flag = 'Attrited Customer' GROUP BY Card_Category ORDER BY COUNT(*) ASC LIMIT 1,0,The least common card category for Attrited customers is Platinum.,6.5,5.5
P13,MS2,6,N,E2,Written,Credit,Give me the most common attrition flag.,give you the most common attrition,give you the most common attrition flag,SELECT Attrition_Flag FROM Credit GROUP BY Attrition_Flag ORDER BY COUNT(*) DESC LIMIT 1,0,The most common attrition flag is Existing customer.,6.5,5.5
P13,MS2,5,N,E2,Written,Credit,Give me the most common gender.,the most common gender,the most common gender,SELECT Gender FROM Credit GROUP BY Gender ORDER BY COUNT(*) DESC LIMIT 1,0,The most common gender is Female.,6.5,5.5
P13,MS2,15,N,E2,Written,Credit,What's the most common education level for existing customers with Platinum cards?,what's the most common education level for existing customers with Platinum Card,what's the most common education level,SELECT Education_Level FROM Credit WHERE Card_Category = 'Platinum' GROUP BY Education_Level ORDER BY COUNT(*) DESC LIMIT 1,0,The most common education level for Existing customers with card category Platinum is Graduate.,6.5,5.5
P13,MS2,16,N,E2,Written,Credit,What's the most common attrition flag for customers with Blue cards?,what's the most common Patrician flag~ for customers with blue car,what's the most common attrition inspired,SELECT Attrition_Flag FROM Credit WHERE Card_Category = 'Blue' GROUP BY Attrition_Flag ORDER BY COUNT(*) DESC LIMIT 1,0,The most common attrition flag for customers with Blue cards is Existing customer.,6.5,5.5
P13,MS2,10,N,E2,Written,Credit,What's the highest credit limit for an existing customer with a Blue card?,what's the highest~ credit limit~ preferred existing customer with a blue car,what's the highest,SELECT MAX(Credit_Limit) FROM Credit WHERE Attrition_Flag = 'Existing Customer' AND Card_Category = 'Blue',0,The highest credit limit for an existing customer with card category Blue is 16718 dollars.,6.5,5.5
P13,MS2,14,N,E2,Written,Credit,List all the income categories.,list all the income categories,list all the income categories,SELECT DISTINCT Income_Category FROM Credit ,0,"There are 5 income categories~ 
Less than $40K~ $40K - $60K~ $80k - 120k~ Unknown~ $120K +",6.5,5.5
P13,MS2,4,N,E2,Written,Credit,Give me the average age.,give me the average age,give me the average age,SELECT AVG(Customer_Age) FROM Credit ,0,The average customer age is 43.,6.5,5.5
P13,MS2,1,N,E2,Written,Credit,Tell me about customer 500.,tell me about customer 500,tell me about customer five hundred,NP,0,Unknown identifier: “customer 500”,6.5,5.5
P13,MS2,9,N,E2,Written,Credit,How many Blue cards belong to existing customers?,how many blue cards belong to existing comes to customers,how many blue cards belong to existing comes to customers,SELECT COUNT(*) FROM Credit WHERE Card_Category = 'Blue' AND Attrition_Flag = 'Existing Customer',0,There are 6578 Existing customers with card category Blue.,6.5,5.5
P13,MS2,11,N,E2,Written,Credit,What's the highest credit limit for an existing customer with a Platinum card?,what's the highest credit limit for an existing company with customer with a platinum card,what's the highest credit limit for an existing company %HESITATION with customer with the platinum card,SELECT MAX(Credit_Limit) FROM Credit WHERE Attrition_Flag = 'Existing Customer' AND Card_Category = 'Platinum',0,The highest credit limit for an existing customer with card category Platinum is 28917 dollars.,6.5,5.5
P13,MS2,2,N,E2,Written,Credit,Tell me about column 2.,tell me about call mm2,tell me about call them to,NP,0,Unknown identifier: “column 2”,6.5,5.5
P13,MS2,8,N,Q1,Spoken,Flight,How many delays has Alaskan Airlines had?,how many delays has Alaskan Airlines have,how many delays as Alaska Airlines and,SELECT COUNT(*) FROM Flight WHERE Airline = 'AS',0,There are 45717 delays with Alaskan Airlines.,6.5,5.5
P13,MS2,16,N,Q1,Spoken,Flight,What's the earliest time?,what's the earliest time,what's the earliest time,SELECT MIN(Arrival_Time) FROM Flight,0,The earliest scheduled arrival time is 00:00:00.,6.5,5.5
P13,MS2,15,N,Q1,Spoken,Flight,What's the average time?,what's the average time,what's the average time,SELECT AVG(Scheduled_arrival) FROM Flight,0,The average scheduled arrival time is 14:23:10.,6.5,5.5
P13,MS2,7,N,Q1,Spoken,Flight,List all the airlines.,list all the airlines,list all the airlines,SELECT DISTINCT Airline FROM Flight,0,There are 14 airlines. Some include Alaskan Airlines~ American Airlines~ and Delta Airlines.,6.5,5.5
P13,MS2,6,N,Q1,Spoken,Flight,What's the most common airline?,most common Airline,most common airline,SELECT Airline FROM Flight GROUP BY Airline ORDER BY COUNT(*) DESC LIMIT 1,0,The airline with the most delays is Southwest Airlines.,6.5,5.5
P13,MS2,2,N,Q1,Spoken,Flight,What's the least common day of the week?,what's the least common day of the week,is the least common during the week,SELECT Day_Of_Week FROM Flight GROUP BY Day_Of_Week ORDER BY COUNT(*) ASC LIMIT 1,0,The day of the week with the least delays is Friday.,6.5,5.5
P13,MS2,5,N,Q1,Spoken,Flight,What's the most common origin airport?,what's the most common Oregon Airport,what's the most common origin airport,SELECT Origin_Airport FROM Flight GROUP BY Origin_Airport ORDER BY COUNT(*) DESC LIMIT 1,0,The origin airport with the most delays is ATL.,6.5,5.5
P13,MS2,9,N,Q1,Spoken,Flight,How many total flights has Alaskan Airlines had?,when is horrible flights has Alaskan Airlines head,you need total flights as Alaska Airlines,SELECT COUNT(*) FROM Flight WHERE Airline = 'AS',0,There are 45717 delays with Alaskan Airlines.,6.5,5.5
P13,MS2,11,N,Q1,Spoken,Flight,How many cancelled flights are there?,how many cancelled flights are there,many cancel sliders are there,SELECT COUNT(*) FROM Flight WHERE Cancelled = 1,0,There are 89884 cancelled flights.,6.5,5.5
